Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
San Marino,1/6/23,23176,121,,,0,,68289.23330779657,,,,,674,SMR,2023/01/06,0,,
Sao Tome and Principe,12/10/22,6279,77,,,0,,2865.0170422657316,,,,,678,STP,2022/12/10,0,227825,0
Sao Tome and Principe,1/6/23,6279,77,,,0,,2865.0170422657316,,,,,678,STP,2023/01/06,0,,
Saudi Arabia,12/10/22,826153,9482,,,36,,2373.0572647962376,,,,,682,SAU,2022/12/10,1,68148406,0
Saudi Arabia,12/11/22,826191,9484,,,38,,2373.1664167040103,,,,,682,SAU,2022/12/11,2,68148406,0
Saudi Arabia,12/12/22,826259,9486,,,68,,2373.3617411705513,,,,,682,SAU,2022/12/12,2,68148406,0
Saudi Arabia,12/13/22,826312,9487,,,53,,2373.513979357708,,,,,682,SAU,2022/12/13,1,68148406,0
Saudi Arabia,12/14/22,826365,9490,,,53,,2373.666217544865,,,,,682,SAU,2022/12/14,3,68148406,0
Saudi Arabia,12/15/22,826410,9491,,,45,,2373.795476383017,,,,,682,SAU,2022/12/15,1,68148406,0
Saudi Arabia,12/16/22,826450,9492,,,40,,2373.910373128041,,,,,682,SAU,2022/12/16,1,68148406,0
Saudi Arabia,12/17/22,826478,9494,,,28,,2373.990800849558,,,,,682,SAU,2022/12/17,2,68148406,0
Saudi Arabia,12/18/22,826516,9496,,,38,,2374.099952757331,,,,,682,SAU,2022/12/18,2,68148406,0
Saudi Arabia,12/19/22,826575,9498,,,59,,2374.269425456241,,,,,682,SAU,2022/12/19,2,68148406,0
Saudi Arabia,12/20/22,826621,9499,,,46,,2374.401556713019,,,,,682,SAU,2022/12/20,1,68148406,0
Saudi Arabia,12/21/22,826667,9502,,,46,,2374.5336879697966,,,,,682,SAU,2022/12/21,3,68148406,0
Saudi Arabia,12/22/22,826711,9503,,,44,,2374.660074389323,,,,,682,SAU,2022/12/22,1,68148406,0
Saudi Arabia,12/23/22,826743,9506,,,32,,2374.7519917853424,,,,,682,SAU,2022/12/23,3,68148406,0
Saudi Arabia,12/24/22,826766,9508,,,23,,2374.8180574137314,,,,,682,SAU,2022/12/24,2,68148406,0
Saudi Arabia,12/25/22,826797,9509,,,31,,2374.9071023911247,,,,,682,SAU,2022/12/25,1,68148406,0
Saudi Arabia,12/26/22,826850,9510,,,53,,2375.0593405782815,,,,,682,SAU,2022/12/26,1,68148406,0
Saudi Arabia,12/27/22,826890,9512,,,40,,2375.1742373233055,,,,,682,SAU,2022/12/27,2,68148406,0
Saudi Arabia,12/28/22,826927,9513,,,37,,2375.280516812453,,,,,682,SAU,2022/12/28,1,68148406,0
Saudi Arabia,12/29/22,826954,9514,,,27,,2375.358072115344,,,,,682,SAU,2022/12/29,1,68148406,0
Saudi Arabia,12/30/22,826984,9515,,,30,,2375.4442446741123,,,,,682,SAU,2022/12/30,1,68148406,0
Saudi Arabia,12/31/22,827004,9518,,,20,,2375.501693046624,,,,,682,SAU,2022/12/31,3,68148406,0
Saudi Arabia,1/1/23,827032,9520,,,28,,2375.582120768141,,,,,682,SAU,2023/01/01,2,68148406,0
Saudi Arabia,1/2/23,827071,9521,,,39,,2375.6941450945396,,,,,682,SAU,2023/01/02,1,68148406,0
Saudi Arabia,1/3/23,827100,9524,,,29,,2375.777445234682,,,,,682,SAU,2023/01/03,3,68148406,0
Saudi Arabia,1/4/23,827128,9526,,,28,,2375.8578729561987,,,,,682,SAU,2023/01/04,2,68148406,0
Saudi Arabia,1/5/23,827152,9527,,,24,,2375.926811003213,,,,,682,SAU,2023/01/05,1,68148406,0
Saudi Arabia,1/6/23,827172,9528,,,20,,2375.9842593757253,,,,,682,SAU,2023/01/06,1,,
Senegal,12/10/22,88887,1968,,,0,,530.8610344166513,,,,,686,SEN,2022/12/10,0,2709648,0
Senegal,12/14/22,88891,1968,,,4,,530.8849236708467,,,,,686,SEN,2022/12/14,0,2709648,0
Senegal,12/20/22,88896,1968,,,5,,530.914785238591,,,,,686,SEN,2022/12/20,0,2709648,0
Senegal,12/27/22,88900,1968,,,4,,530.9386744927864,,,,,686,SEN,2022/12/27,0,2709648,0
Senegal,1/6/23,88900,1968,,,0,,530.9386744927864,,,,,686,SEN,2023/01/06,0,,
Serbia,12/10/22,2429520,17433,,,542,,27806.078945952842,,,,,688,SRB,2022/12/10,4,8534688,0
Serbia,12/11/22,2429910,17438,,,390,,27810.54253167715,,,,,688,SRB,2022/12/11,5,8534688,0
Serbia,12/12/22,2430656,17441,,,746,,27819.08057001134,,,,,688,SRB,2022/12/12,3,8534688,0
Serbia,12/13/22,2440825,17449,,,10169,,27935.46570649978,,,,,688,SRB,2022/12/13,8,8534688,0
Serbia,12/14/22,2432186,17451,,,,,27836.591560160552,,,,,688,SRB,2022/12/14,2,8534688,0
Serbia,12/15/22,2432914,17451,,,728,,27844.92358684593,,,,,688,SRB,2022/12/15,0,8534688,0
Serbia,12/16/22,2433648,17459,,,734,,27853.324284080907,,,,,688,SRB,2022/12/16,8,8534688,0
Serbia,12/17/22,2434277,17465,,,629,,27860.523246697805,,,,,688,SRB,2022/12/17,6,8534688,0
Serbia,12/18/22,2435177,17471,,,900,,27870.823829138517,,,,,688,SRB,2022/12/18,6,8534688,0
Serbia,12/19/22,2435508,17473,,,331,,27874.612154458377,,,,,688,SRB,2022/12/19,2,8534688,0
Serbia,12/20/22,2436376,17477,,,868,,27884.546493967864,,,,,688,SRB,2022/12/20,4,8534688,0
Serbia,12/21/22,2437237,17479,,,861,,27894.400717836146,,,,,688,SRB,2022/12/21,2,8534688,0
Serbia,12/22/22,2438130,17480,,,893,,27904.621184635653,,,,,688,SRB,2022/12/22,1,8534688,0
Serbia,12/23/22,2439053,17485,,,923,,27915.185004183182,,,,,688,SRB,2022/12/23,5,8534688,0
Serbia,12/24/22,2439730,17493,,,677,,27922.933331196917,,,,,688,SRB,2022/12/24,8,8534688,0
Serbia,12/25/22,2440248,17498,,,518,,27928.861888646126,,,,,688,SRB,2022/12/25,5,8534688,0
Serbia,12/26/22,2441268,17503,,,1020,,27940.535882078933,,,,,688,SRB,2022/12/26,5,8534688,0
Serbia,12/27/22,2442385,17504,,,1117,,27953.320049397014,,,,,688,SRB,2022/12/27,1,8534688,0
Serbia,12/28/22,2443486,17505,,,1101,,27965.921095249487,,,,,688,SRB,2022/12/28,1,8534688,0
Serbia,12/29/22,2444550,17508,,,1064,,27978.098672712727,,,,,688,SRB,2022/12/29,3,8534688,0
Serbia,12/30/22,2445479,17513,,,929,,27988.73116280986,,,,,688,SRB,2022/12/30,5,8534688,0
Serbia,12/31/22,2446253,17519,,,774,,27997.589663708874,,,,,688,SRB,2022/12/31,6,8534688,0
Serbia,1/1/23,2446620,17526,,,367,,28001.790012326364,,,,,688,SRB,2023/01/01,7,8534688,0
Serbia,1/2/23,2447387,17531,,,767,,28010.56839758417,,,,,688,SRB,2023/01/02,5,8534688,0
Serbia,1/3/23,2448268,17541,,,881,,28020.651523284465,,,,,688,SRB,2023/01/03,10,8534688,0
Serbia,1/4/23,2449503,17548,,,1235,,28034.786211411443,,,,,688,SRB,2023/01/04,7,8534688,0
Serbia,1/5/23,2450711,17552,,,1208,,28048.611882065197,,,,,688,SRB,2023/01/05,4,8534688,0
Serbia,1/6/23,2451811,17554,,,1100,,28061.20148282607,,,,,688,SRB,2023/01/06,2,,
Seychelles,12/10/22,50068,171,,,0,,50913.15842993696,,,,,690,SYC,2022/12/10,0,219120,0
Seychelles,12/14/22,50355,172,,,287,,51205.00305064063,,,,,690,SYC,2022/12/14,1,219120,
Seychelles,1/6/23,50355,172,,,0,,51205.00305064063,,,,,690,SYC,2023/01/06,0,,
Sierra Leone,12/10/22,7760,126,,,0,,97.27986200299988,,,,,694,SLE,2022/12/10,0,5306646,0
Sierra Leone,1/6/23,7760,126,,,0,,97.27986200299988,,,,,694,SLE,2023/01/06,0,,
Singapore,12/10/22,2180146,1707,,,1102,,37265.26803642111,,,,,702,SGP,2022/12/10,0,14727569,0
Singapore,12/11/22,2181048,1707,,,902,,37280.685935850255,,,,,702,SGP,2022/12/11,0,14727569,0
Singapore,12/12/22,2181788,1707,,,740,,37293.33476686751,,,,,702,SGP,2022/12/12,0,14727569,0
Singapore,12/13/22,2183605,1708,,,1817,,37324.39277491935,,,,,702,SGP,2022/12/13,1,14727569,0
Singapore,12/14/22,2184952,1708,,,1347,,37347.417065973736,,,,,702,SGP,2022/12/14,0,14727569,0
Singapore,12/15/22,2186214,1709,,,1262,,37368.988450762634,,,,,702,SGP,2022/12/15,1,14727569,0
Singapore,12/16/22,2187459,1709,,,1245,,37390.26925429842,,,,,702,SGP,2022/12/16,0,14727569,0
Singapore,12/17/22,2188511,1709,,,1052,,37408.25110596079,,,,,702,SGP,2022/12/17,0,14727569,0
Singapore,12/18/22,2189349,1709,,,838,,37422.575052437096,,,,,702,SGP,2022/12/18,0,14727569,0
Singapore,12/19/22,2190057,1710,,,708,,37434.67690697793,,,,,702,SGP,2022/12/19,1,14727569,0
Singapore,12/20/22,2191597,1710,,,1540,,37461.00014990574,,,,,702,SGP,2022/12/20,0,14727569,0
Singapore,12/21/22,2192690,1710,,,1093,,37479.68281517853,,,,,702,SGP,2022/12/21,0,14727569,0
Singapore,12/22/22,2193890,1710,,,1200,,37500.19443304435,,,,,702,SGP,2022/12/22,0,14727569,0
Singapore,12/23/22,2194963,1710,,,1073,,37518.53523801938,,,,,702,SGP,2022/12/23,0,14727569,0
Singapore,12/24/22,2195980,1710,,,1017,,37535.918834160664,,,,,702,SGP,2022/12/24,0,14794080,66511
Singapore,12/25/22,2196690,1710,,,710,,37548.05487473128,,,,,702,SGP,2022/12/25,0,14794080,0
Singapore,12/26/22,2197084,1711,,,394,,37554.789522597224,,,,,702,SGP,2022/12/26,1,14794080,0
Singapore,12/27/22,2197690,1711,,,606,,37565.14788961946,,,,,702,SGP,2022/12/27,0,14794080,0
Singapore,12/28/22,2199237,1711,,,1547,,37591.59078365149,,,,,702,SGP,2022/12/28,0,14794080,0
Singapore,12/29/22,2200353,1711,,,1116,,37610.66658826671,,,,,702,SGP,2022/12/29,0,14794080,0
Singapore,12/30/22,2201379,1711,,,1026,,37628.204021541984,,,,,702,SGP,2022/12/30,0,14794080,0
Singapore,12/31/22,2202214,1711,,,835,,37642.47668897362,,,,,702,SGP,2022/12/31,0,14794080,0
Singapore,1/1/23,2202756,1711,,,542,,37651.741103043016,,,,,702,SGP,2023/01/01,0,14794080,0
Singapore,1/2/23,2203146,1712,,,390,,37658.40737884941,,,,,702,SGP,2023/01/02,1,14794080,0
Singapore,1/3/23,2203702,1712,,,556,,37667.911095127245,,,,,702,SGP,2023/01/03,0,14794080,0
Singapore,1/4/23,2205237,1712,,,1535,,37694.14887298061,,,,,702,SGP,2023/01/04,0,14794080,0
Singapore,1/5/23,2206153,1712,,,916,,37709.80607461819,,,,,702,SGP,2023/01/05,0,14794080,0
Singapore,1/6/23,2206986,1712,,,833,,37724.044556020046,,,,,702,SGP,2023/01/06,0,,
Slovakia,12/10/22,2652676,20756,,,288,,48809.87253786401,,,,,703,SVK,2022/12/10,4,5754313,0
Slovakia,12/11/22,2652759,20761,,,83,,48811.39975770565,,,,,703,SVK,2022/12/11,5,5754313,0
Slovakia,12/12/22,2652801,20764,,,42,,48812.172567746,,,,,703,SVK,2022/12/12,3,5754313,0
Slovakia,12/13/22,2653246,20770,,,445,,48820.36067412588,,,,,703,SVK,2022/12/13,6,5754313,0
Slovakia,12/14/22,2653639,20773,,,393,,48827.59196807485,,,,,703,SVK,2022/12/14,3,5754313,0
Slovakia,12/15/22,2653925,20776,,,286,,48832.85443644484,,,,,703,SVK,2022/12/15,3,5754313,0
Slovakia,12/16/22,2654148,20778,,,223,,48836.95768975431,,,,,703,SVK,2022/12/16,2,5754313,0
Slovakia,12/17/22,2654422,20781,,,274,,48841.999355255626,,,,,703,SVK,2022/12/17,3,5754313,0
Slovakia,12/18/22,2654526,20783,,,104,,48843.912980117435,,,,,703,SVK,2022/12/18,2,5754313,0
Slovakia,12/19/22,2654567,20785,,,41,,48844.66738991873,,,,,703,SVK,2022/12/19,2,5754313,0
Slovakia,12/20/22,2654985,20788,,,418,,48852.3586898441,,,,,703,SVK,2022/12/20,3,5754313,0
Slovakia,12/21/22,2655276,20792,,,291,,48857.713159409366,,,,,703,SVK,2022/12/21,4,5754313,0
Slovakia,12/22/22,2655504,20794,,,228,,48861.90841391411,,,,,703,SVK,2022/12/22,2,5754313,0
Slovakia,12/23/22,2655814,20797,,,310,,48867.61248802144,,,,,703,SVK,2022/12/23,3,5754313,0
Slovakia,12/24/22,2656055,20799,,,241,,48872.04694563392,,,,,703,SVK,2022/12/24,2,7206716,1452403
Slovakia,12/25/22,2656101,20803,,,46,,48872.89335663049,,,,,703,SVK,2022/12/25,4,7206716,0
Slovakia,12/26/22,2656155,20806,,,54,,48873.88696953951,,,,,703,SVK,2022/12/26,3,7206716,0
Slovakia,12/27/22,2656241,20808,,,86,,48875.46939009832,,,,,703,SVK,2022/12/27,2,7206716,0
Slovakia,12/28/22,2656552,20813,,,311,,48881.1918644447,,,,,703,SVK,2022/12/28,5,7206716,0
Slovakia,12/29/22,2656851,20817,,,299,,48886.693535922415,,,,,703,SVK,2022/12/29,4,7211804,5088
Slovakia,12/30/22,2657070,20821,,,219,,48890.72318827566,,,,,703,SVK,2022/12/30,4,7211804,0
Slovakia,12/31/22,2657292,20823,,,222,,48894.80804134607,,,,,703,SVK,2022/12/31,2,7211804,0
Slovakia,1/1/23,2657365,20823,,,73,,48896.15125879715,,,,,703,SVK,2023/01/01,0,7211804,0
Slovakia,1/2/23,2657398,20825,,,33,,48896.758466686,,,,,703,SVK,2023/01/02,2,7211804,0
Slovakia,1/3/23,2657650,20827,,,252,,48901.39532692809,,,,,703,SVK,2023/01/03,2,7211804,0
Slovakia,1/4/23,2657865,20830,,,215,,48905.351378325104,,,,,703,SVK,2023/01/04,3,7211804,0
Slovakia,1/5/23,2658031,20833,,,166,,48908.40581800839,,,,,703,SVK,2023/01/05,3,7211804,0
Slovakia,1/6/23,2658192,20838,,,161,,48911.36825649639,,,,,703,SVK,2023/01/06,5,,
Slovenia,12/10/22,1274949,6949,,,1882,,61327.114114362565,,,,,705,SVN,2022/12/10,2,2996643,0
Slovenia,12/11/22,1275513,6952,,,564,,61354.2434288375,,,,,705,SVN,2022/12/11,3,2996643,0
Slovenia,12/12/22,1276150,6955,,,637,,61384.88416167532,,,,,705,SVN,2022/12/12,3,2996643,0
Slovenia,12/13/22,1279297,6958,,,3147,,61536.25996425087,,,,,705,SVN,2022/12/13,3,2996643,0
Slovenia,12/14/22,1281705,6962,,,2408,,61652.08866860484,,,,,705,SVN,2022/12/14,4,2996643,0
Slovenia,12/15/22,1283998,6964,,,2293,,61762.385686496724,,,,,705,SVN,2022/12/15,2,2996643,0
Slovenia,12/16/22,1285920,6966,,,1922,,61854.83700284569,,,,,705,SVN,2022/12/16,2,2996643,0
Slovenia,12/17/22,1287781,6968,,,1861,,61944.354120288684,,,,,705,SVN,2022/12/17,2,2996643,0
Slovenia,12/18/22,1288339,6970,,,558,,61971.19482503516,,,,,705,SVN,2022/12/18,2,2996643,0
Slovenia,12/19/22,1288895,6973,,,556,,61997.93932653882,,,,,705,SVN,2022/12/19,3,2996643,0
Slovenia,12/20/22,1291635,6976,,,2740,,62129.73776920072,,,,,705,SVN,2022/12/20,3,2996643,0
Slovenia,12/21/22,1293735,6977,,,2100,,62230.75117416058,,,,,705,SVN,2022/12/21,1,2996643,0
Slovenia,12/22/22,1296066,6980,,,2331,,62342.87605366602,,,,,705,SVN,2022/12/22,3,2996643,0
Slovenia,12/23/22,1297794,6985,,,1728,,62425.99565546156,,,,,705,SVN,2022/12/23,5,2996643,0
Slovenia,12/24/22,1299504,6987,,,1710,,62508.24942807172,,,,,705,SVN,2022/12/24,2,3021424,24781
Slovenia,12/25/22,1300065,6990,,,561,,62535.234437682426,,,,,705,SVN,2022/12/25,3,3021424,0
Slovenia,12/26/22,1300370,6995,,,305,,62549.90543221231,,,,,705,SVN,2022/12/26,5,3021424,0
Slovenia,12/27/22,1301000,6998,,,630,,62580.20945370026,,,,,705,SVN,2022/12/27,3,3021424,0
Slovenia,12/28/22,1303413,7001,,,2413,,62696.27866616128,,,,,705,SVN,2022/12/28,3,3021424,0
